experiment_id,distance,eta,seed,gate_family,alpha_g,r_g,chi_temp,contribution,eta_eff,interval_low,interval_high
exp_gate_class_convexity_ablation,3,50,89,cnot,0.2549545522276858,40.2542372881356,0.79,10.88225,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,11,cnot,0.2549545522276858,40.2542372881356,0.79,10.88225,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,29,cnot,0.2549545522276858,40.2542372881356,0.79,10.88225,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,47,cnot,0.2549545522276858,40.2542372881356,0.79,10.88225,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,71,cnot,0.2549545522276858,40.2542372881356,0.79,10.88225,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,89,cnot,0.2549545522276858,40.2542372881356,0.79,10.88225,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,11,cnot,0.2549545522276858,40.2542372881356,0.79,10.88225,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,29,cnot,0.2549545522276858,40.2542372881356,0.79,10.88225,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,47,cnot,0.2549545522276858,40.2542372881356,0.79,10.88225,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,71,cnot,0.2549545522276858,40.2542372881356,0.79,10.88225,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,89,cnot,0.2549545522276858,40.2542372881356,0.79,10.88225,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,11,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,29,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,47,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,71,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,89,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,11,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,29,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,47,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,71,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,89,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,11,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,29,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,47,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,71,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,89,measurement,0.22744128553770085,34.375,0.79,7.994800000000001,36.735,27.15625,41.475
exp_gate_class_convexity_ablation,3,50,11,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,29,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,47,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,71,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,89,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,11,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
